# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -5.181399 eV
#    Energy (eV)      DOS 
          2.59739894          1.33995932
          2.59939894          1.38098153
          2.60139894          1.42470966
          2.60339894          1.47121919
          2.60539894          1.52057171
          2.60739894          1.57281362
          2.60939894          1.62797499
          2.61139894          1.68606845
          2.61339894          1.74708823
          2.61539894          1.81100923
          2.61739894          1.87778630
          2.61939894          1.94735362
          2.62139894          2.01962422
          2.62339894          2.09448963
          2.62539894          2.17181979
          2.62739894          2.25146299
          2.62939894          2.33324608
          2.63139894          2.41697483
          2.63339894          2.50243448
          2.63539894          2.58939047
          2.63739894          2.67758928
          2.63939894          2.76675962
          2.64139894          2.85661355
          2.64339894          2.94684801
          2.64539894          3.03714635
          2.64739894          3.12718002
          2.64939894          3.21661050
          2.65139894          3.30509122
          2.65339894          3.39226970
          2.65539894          3.47778971
          2.65739894          3.56129353
          2.65939894          3.64242428
          2.66139894          3.72082826
          2.66339894          3.79615735
          2.66539894          3.86807134
          2.66739894          3.93624033
          2.66939894          4.00034696
          2.67139894          4.06008875
          2.67339894          4.11518015
          2.67539894          4.16535466
          2.67739894          4.21036674
          2.67939894          4.24999356
          2.68139894          4.28403670
          2.68339894          4.31232354
          2.68539894          4.33470857
          2.68739894          4.35107444
          2.68939894          4.36133288
          2.69139894          4.36542529
          2.69339894          4.36332325
          2.69539894          4.35502870
          2.69739894          4.34057392
          2.69939894          4.32002137
          2.70139894          4.29346319
          2.70339894          4.26102060
          2.70539894          4.22284300
          2.70739894          4.17910698
          2.70939894          4.13001505
          2.71139894          4.07579425
          2.71339894          4.01669464
          2.71539894          3.95298757
          2.71739894          3.88496389
          2.71939894          3.81293204
          2.72139894          3.73721606
          2.72339894          3.65815352
          2.72539894          3.57609341
          2.72739894          3.49139403
          2.72939894          3.40442079
          2.73139894          3.31554412
          2.73339894          3.22513733
          2.73539894          3.13357457
          2.73739894          3.04122877
          2.73939894          2.94846972
          2.74139894          2.85566223
          2.74339894          2.76316433
          2.74539894          2.67132564
          2.74739894          2.58048584
          2.74939894          2.49097319
          2.75139894          2.40310330
          2.75339894          2.31717794
          2.75539894          2.23348399
          2.75739894          2.15229257
          2.75939894          2.07385825
          2.76139894          1.99841843
          2.76339894          1.92619282
          2.76539894          1.85738305
          2.76739894          1.79217239
          2.76939894          1.73072561
          2.77139894          1.67318890
          2.77339894          1.61968994
          2.77539894          1.57033797
          2.77739894          1.52522406
          2.77939894          1.48442134
          2.78139894          1.44798534
          2.78339894          1.41595443
          2.78539894          1.38835018
          2.78739894          1.36517793
          2.78939894          1.34642722
          2.79139894          1.33207235
          2.79339894          1.32207294
          2.79539894          1.31637450
          2.79739894          1.31490896
          2.79939894          1.31759527
          2.80139894          1.32433999
          2.80339894          1.33503783
          2.80539894          1.34957222
          2.80739894          1.36781588
          2.80939894          1.38963140
          2.81139894          1.41487173
          2.81339894          1.44338077
          2.81539894          1.47499389
          2.81739894          1.50953848
          2.81939894          1.54683449
          2.82139894          1.58669494
          2.82339894          1.62892651
          2.82539894          1.67333007
          2.82739894          1.71970124
          2.82939894          1.76783098
          2.83139894          1.81750616
          2.83339894          1.86851022
          2.83539894          1.92062375
          2.83739894          1.97362515
          2.83939894          2.02729132
          2.84139894          2.08139835
          2.84339894          2.13572225
          2.84539894          2.19003964
          2.84739894          2.24412856
          2.84939894          2.29776924
          2.85139894          2.35074486
          2.85339894          2.40284239
          2.85539894          2.45385337
          2.85739894          2.50357474
          2.85939894          2.55180964
          2.86139894          2.59836823
          2.86339894          2.64306846
          2.86539894          2.68573683
          2.86739894          2.72620915
          2.86939894          2.76433123
          2.87139894          2.79995957
          2.87339894          2.83296191
          2.87539894          2.86321787
          2.87739894          2.89061940
          2.87939894          2.91507122
          2.88139894          2.93649120
          2.88339894          2.95481062
          2.88539894          2.96997439
          2.88739894          2.98194115
          2.88939894          2.99068332
          2.89139894          2.99618704
          2.89339894          2.99845199
          2.89539894          2.99749121
          2.89739894          2.99333075
          2.89939894          2.98600926
          2.90139894          2.97557750
          2.90339894          2.96209779
          2.90539894          2.94564338
          2.90739894          2.92629772
          2.90939894          2.90415373
          2.91139894          2.87931299
          2.91339894          2.85188485
          2.91539894          2.82198560
          2.91739894          2.78973752
          2.91939894          2.75526797
          2.92139894          2.71870845
          2.92339894          2.68019368
          2.92539894          2.63986067
          2.92739894          2.59784782
          2.92939894          2.55429408
          2.93139894          2.50933807
          2.93339894          2.46311736
          2.93539894          2.41576763
          2.93739894          2.36742211
          2.93939894          2.31821084
          2.94139894          2.26826019
          2.94339894          2.21769235
          2.94539894          2.16662487
          2.94739894          2.11517036
          2.94939894          2.06343618
          2.95139894          2.01152420
          2.95339894          1.95953069
          2.95539894          1.90754622
          2.95739894          1.85565563
          2.95939894          1.80393805
          2.96139894          1.75246703
          2.96339894          1.70131061
          2.96539894          1.65053152
          2.96739894          1.60018739
          2.96939894          1.55033099
          2.97139894          1.50101046
          2.97339894          1.45226964
          2.97539894          1.40414830
          2.97739894          1.35668247
          2.97939894          1.30990474
          2.98139894          1.26384456
          2.98339894          1.21852848
          2.98539894          1.17398049
          2.98739894          1.13022222
          2.98939894          1.08727322
          2.99139894          1.04515115
          2.99339894          1.00387202
          2.99539894          0.96345030
          2.99739894          0.92389913
          2.99939894          0.88523041
          3.00139894          0.84745490
          3.00339894          0.81058234
          3.00539894          0.77462143
          3.00739894          0.73957994
          3.00939894          0.70546468
          3.01139894          0.67228154
          3.01339894          0.64003541
          3.01539894          0.60873024
          3.01739894          0.57836894
          3.01939894          0.54895335
          3.02139894          0.52048424
          3.02339894          0.49296119
          3.02539894          0.46638261
          3.02739894          0.44074563
          3.02939894          0.41604614
          3.03139894          0.39227867
          3.03339894          0.36943641
          3.03539894          0.34751121
          3.03739894          0.32649353
          3.03939894          0.30637244
          3.04139894          0.28713569
          3.04339894          0.26876966
          3.04539894          0.25125945
          3.04739894          0.23458891
          3.04939894          0.21874068
          3.05139894          0.20369628
          3.05339894          0.18943618
          3.05539894          0.17593987
          3.05739894          0.16318598
          3.05939894          0.15115235
          3.06139894          0.13981613
          3.06339894          0.12915394
          3.06539894          0.11914190
          3.06739894          0.10975582
          3.06939894          0.10097126
          3.07139894          0.09276367
          3.07339894          0.08510848
          3.07539894          0.07798125
          3.07739894          0.07135772
          3.07939894          0.06521396
          3.08139894          0.05952648
          3.08339894          0.05427225
          3.08539894          0.04942890
          3.08739894          0.04497469
          3.08939894          0.04088870
          3.09139894          0.03715083
          3.09339894          0.03374188
          3.09539894          0.03064366
          3.09739894          0.02783900
          3.09939894          0.02531184
          3.10139894          0.02304725
          3.10339894          0.02103151
          3.10539894          0.01925212
          3.10739894          0.01769788
          3.10939894          0.01635889
          3.11139894          0.01522662
          3.11339894          0.01429391
          3.11539894          0.01355503
          3.11739894          0.01300569
          3.11939894          0.01264309
          3.12139894          0.01246592
          3.12339894          0.01247444
          3.12539894          0.01267044
          3.12739894          0.01305732
          3.12939894          0.01364008
          3.13139894          0.01442539
          3.13339894          0.01542157
          3.13539894          0.01663862
          3.13739894          0.01808826
          3.13939894          0.01978393
          3.14139894          0.02174083
          3.14339894          0.02397589
          3.14539894          0.02650780
          3.14739894          0.02935701
          3.14939894          0.03254572
          3.15139894          0.03609788
          3.15339894          0.04003912
          3.15539894          0.04439677
          3.15739894          0.04919982
          3.15939894          0.05447881
          3.16139894          0.06026581
          3.16339894          0.06659435
          3.16539894          0.07349928
          3.16739894          0.08101671
          3.16939894          0.08918387
          3.17139894          0.09803896
          3.17339894          0.10762104
          3.17539894          0.11796981
          3.17739894          0.12912547
          3.17939894          0.14112851
          3.18139894          0.15401950
          3.18339894          0.16783890
          3.18539894          0.18262677
          3.18739894          0.19842259
          3.18939894          0.21526500
          3.19139894          0.23319153
          3.19339894          0.25223838
          3.19539894          0.27244016
          3.19739894          0.29382963
          3.19939894          0.31643750
          3.20139894          0.34029218
          3.20339894          0.36541956
          3.20539894          0.39184287
          3.20739894          0.41958246
          3.20939894          0.44865568
          3.21139894          0.47907680
          3.21339894          0.51085688
          3.21539894          0.54400377
          3.21739894          0.57852213
          3.21939894          0.61441340
          3.22139894          0.65167598
          3.22339894          0.69030531
          3.22539894          0.73029409
          3.22739894          0.77163247
          3.22939894          0.81430838
          3.23139894          0.85830783
          3.23339894          0.90361527
          3.23539894          0.95021405
          3.23739894          0.99808683
          3.23939894          1.04721605
          3.24139894          1.09758451
          3.24339894          1.14917582
          3.24539894          1.20197501
          3.24739894          1.25596904
          3.24939894          1.31114736
          3.25139894          1.36750244
          3.25339894          1.42503031
          3.25539894          1.48373097
          3.25739894          1.54360890
          3.25939894          1.60467336
          3.26139894          1.66693878
          3.26339894          1.73042493
          3.26539894          1.79515711
          3.26739894          1.86116619
          3.26939894          1.92848855
          3.27139894          1.99716593
          3.27339894          2.06724515
          3.27539894          2.13877772
          3.27739894          2.21181927
          3.27939894          2.28642892
          3.28139894          2.36266851
          3.28339894          2.44060163
          3.28539894          2.52029264
          3.28739894          2.60180548
          3.28939894          2.68520242
          3.29139894          2.77054268
          3.29339894          2.85788098
          3.29539894          2.94726604
          3.29739894          3.03873894
          3.29939894          3.13233154
          3.30139894          3.22806483
          3.30339894          3.32594723
          3.30539894          3.42597304
          3.30739894          3.52812075
          3.30939894          3.63235163
          3.31139894          3.73860818
          3.31339894          3.84681291
          3.31539894          3.95686708
          3.31739894          4.06864966
          3.31939894          4.18201655
          3.32139894          4.29679980
          3.32339894          4.41280728
          3.32539894          4.52982236
          3.32739894          4.64760400
          3.32939894          4.76588699
          3.33139894          4.88438249
          3.33339894          5.00277886
          3.33539894          5.12074270
          3.33739894          5.23792021
          3.33939894          5.35393878
          3.34139894          5.46840884
          3.34339894          5.58092597
          3.34539894          5.69107321
          3.34739894          5.79842360
          3.34939894          5.90254289
          3.35139894          6.00299245
          3.35339894          6.09933224
          3.35539894          6.19112400
          3.35739894          6.27793441
          3.35939894          6.35933837
          3.36139894          6.43492227
          3.36339894          6.50428724
          3.36539894          6.56705234
          3.36739894          6.62285766
          3.36939894          6.67136733
          3.37139894          6.71227234
          3.37339894          6.74529320
          3.37539894          6.77018236
          3.37739894          6.78672646
          3.37939894          6.79474819
          3.38139894          6.79410802
          3.38339894          6.78470553
          3.38539894          6.76648043
          3.38739894          6.73941328
          3.38939894          6.70352588
          3.39139894          6.65888132
          3.39339894          6.60558365
          3.39539894          6.54377728
          3.39739894          6.47364601
          3.39939894          6.39541180
          3.40139894          6.30933316
          3.40339894          6.21570333
          3.40539894          6.11484817
          3.40739894          6.00712381
          3.40939894          5.89291413
          3.41139894          5.77262797
          3.41339894          5.64669629
          3.41539894          5.51556912
          3.41739894          5.37971246
          3.41939894          5.23960512
          3.42139894          5.09573547
          3.42339894          4.94859831
          3.42539894          4.79869160
          3.42739894          4.64651340
          3.42939894          4.49255884
          3.43139894          4.33731713
          3.43339894          4.18126884
          3.43539894          4.02488321
          3.43739894          3.86861572
          3.43939894          3.71290578
          3.44139894          3.55817470
          3.44339894          3.40482380
          3.44539894          3.25323280
          3.44739894          3.10375842
          3.44939894          2.95673319
          3.45139894          2.81246452
          3.45339894          2.67123402
          3.45539894          2.53329699
          3.45739894          2.39888216
          3.45939894          2.26819165
          3.46139894          2.14140115
          3.46339894          2.01866021
          3.46539894          1.90009278
          3.46739894          1.78579791
          3.46939894          1.67585056
          3.47139894          1.57030254
          3.47339894          1.46918363
          3.47539894          1.37250268
          3.47739894          1.28024895
          3.47939894          1.19239334
          3.48139894          1.10888984
          3.48339894          1.02967686
          3.48539894          0.95467872
          3.48739894          0.88380702
          3.48939894          0.81696211
          3.49139894          0.75403446
          3.49339894          0.69490606
          3.49539894          0.63945174
          3.49739894          0.58754047
          3.49939894          0.53903659
          3.50139894          0.49380097
          3.50339894          0.45169214
          3.50539894          0.41256730
          3.50739894          0.37628332
          3.50939894          0.34269757
          3.51139894          0.31166879
          3.51339894          0.28305781
          3.51539894          0.25672816
          3.51739894          0.23254675
          3.51939894          0.21038429
          3.52139894          0.19011579
          3.52339894          0.17162092
          3.52539894          0.15478434
          3.52739894          0.13949593
          3.52939894          0.12565101
          3.53139894          0.11315047
          3.53339894          0.10190091
          3.53539894          0.09181464
          3.53739894          0.08280975
          3.53939894          0.07481009
          3.54139894          0.06774518
          3.54339894          0.06155020
          3.54539894          0.05616585
          3.54739894          0.05153826
          3.54939894          0.04761883
          3.55139894          0.04436412
          3.55339894          0.04173563
          3.55539894          0.03969973
          3.55739894          0.03822737
          3.55939894          0.03729399
          3.56139894          0.03687930
          3.56339894          0.03696705
          3.56539894          0.03754491
          3.56739894          0.03860424
          3.56939894          0.04013988
          3.57139894          0.04214999
          3.57339894          0.04463580
          3.57539894          0.04760146
          3.57739894          0.05105382
          3.57939894          0.05500221
          3.58139894          0.05945825
          3.58339894          0.06443564
          3.58539894          0.06994995
          3.58739894          0.07601837
          3.58939894          0.08265955
          3.59139894          0.08989330
          3.59339894          0.09774041
          3.59539894          0.10622240
          3.59739894          0.11536128
          3.59939894          0.12517925
          3.60139894          0.13569854
          3.60339894          0.14694107
          3.60539894          0.15892821
          3.60739894          0.17168053
          3.60939894          0.18521749
          3.61139894          0.19955719
          3.61339894          0.21471610
          3.61539894          0.23070877
          3.61739894          0.24754756
          3.61939894          0.26524235
          3.62139894          0.28380033
          3.62339894          0.30322567
          3.62539894          0.32351935
          3.62739894          0.34467884
          3.62939894          0.36669795
          3.63139894          0.38956659
          3.63339894          0.41327059
          3.63539894          0.43779152
          3.63739894          0.46310657
          3.63939894          0.48918844
          3.64139894          0.51600521
          3.64339894          0.54352033
          3.64539894          0.57169256
          3.64739894          0.60047599
          3.64939894          0.62982007
          3.65139894          0.65966972
          3.65339894          0.68996540
          3.65539894          0.72064328
          3.65739894          0.75163546
          3.65939894          0.78287014
          3.66139894          0.81427193
          3.66339894          0.84576214
          3.66539894          0.87725911
          3.66739894          0.90867860
          3.66939894          0.93993415
          3.67139894          0.97093758
          3.67339894          1.00159939
          3.67539894          1.03182930
          3.67739894          1.06153670
          3.67939894          1.09063123
          3.68139894          1.11902329
          3.68339894          1.14662458
          3.68539894          1.17334871
          3.68739894          1.19911169
          3.68939894          1.22383252
          3.69139894          1.24743374
          3.69339894          1.26984196
          3.69539894          1.29098837
          3.69739894          1.31080926
          3.69939894          1.32924645
          3.70139894          1.34624779
          3.70339894          1.36176750
          3.70539894          1.37576661
          3.70739894          1.38821322
          3.70939894          1.39908282
          3.71139894          1.40835851
          3.71339894          1.41603118
          3.71539894          1.42209964
          3.71739894          1.42657067
          3.71939894          1.42945909
          3.72139894          1.43078765
          3.72339894          1.43058694
          3.72539894          1.42889528
          3.72739894          1.42575844
          3.72939894          1.42122939
          3.73139894          1.41536798
          3.73339894          1.40824053
          3.73539894          1.39991944
          3.73739894          1.39048266
          3.73939894          1.38001319
          3.74139894          1.36859855
          3.74339894          1.35633012
          3.74539894          1.34330257
          3.74739894          1.32961318
          3.74939894          1.31536120
          3.75139894          1.30064712
          3.75339894          1.28557204
          3.75539894          1.27023693
          3.75739894          1.25474197
          3.75939894          1.23918588
          3.76139894          1.22366523
          3.76339894          1.20827385
          3.76539894          1.19310219
          3.76739894          1.17823673
          3.76939894          1.16375951
          3.77139894          1.14974754
          3.77339894          1.13627245
          3.77539894          1.12340004
          3.77739894          1.11118993
          3.77939894          1.09969531
          3.78139894          1.08896271
          3.78339894          1.07903178
          3.78539894          1.06993526
          3.78739894          1.06169889
          3.78939894          1.05434142
          3.79139894          1.04787470
          3.79339894          1.04230379
          3.79539894          1.03762717
          3.79739894          1.03383695
          3.79939894          1.03091916
          3.80139894          1.02885407
          3.80339894          1.02761655
          3.80539894          1.02717648
          3.80739894          1.02749916
          3.80939894          1.02854574
          3.81139894          1.03027373
          3.81339894          1.03263743
          3.81539894          1.03558843
          3.81739894          1.03907607
          3.81939894          1.04304795
          3.82139894          1.04745035
          3.82339894          1.05222871
          3.82539894          1.05732804
          3.82739894          1.06269330
          3.82939894          1.06826981
          3.83139894          1.07400357
          3.83339894          1.07984158
          3.83539894          1.08573209
          3.83739894          1.09162483
          3.83939894          1.09747124
          3.84139894          1.10322460
          3.84339894          1.10884015
          3.84539894          1.11427520
          3.84739894          1.11948912
          3.84939894          1.12444345
          3.85139894          1.12910180
          3.85339894          1.13342986
          3.85539894          1.13739533
          3.85739894          1.14096784
          3.85939894          1.14411887
          3.86139894          1.14682160
          3.86339894          1.14905086
          3.86539894          1.15078298
          3.86739894          1.15199568
          3.86939894          1.15266795
          3.87139894          1.15277999
          3.87339894          1.15231308
          3.87539894          1.15124952
          3.87739894          1.14957259
          3.87939894          1.14726646
          3.88139894          1.14431624
          3.88339894          1.14070793
          3.88539894          1.13642844
          3.88739894          1.13146566
          3.88939894          1.12580850
          3.89139894          1.11944698
          3.89339894          1.11237234
          3.89539894          1.10457709
          3.89739894          1.09605521
          3.89939894          1.08680224
          3.90139894          1.07681545
          3.90339894          1.06609391
          3.90539894          1.05463875
          3.90739894          1.04245317
          3.90939894          1.02954268
          3.91139894          1.01591516
          3.91339894          1.00158098
          3.91539894          0.98655310
          3.91739894          0.97084713
          3.91939894          0.95448142
          3.92139894          0.93747703
          3.92339894          0.91985776
          3.92539894          0.90165016
          3.92739894          0.88288341
          3.92939894          0.86358930
          3.93139894          0.84380212
          3.93339894          0.82355849
          3.93539894          0.80289724
          3.93739894          0.78185920
          3.93939894          0.76048704
          3.94139894          0.73882500
          3.94339894          0.71691867
          3.94539894          0.69481472
          3.94739894          0.67256066
          3.94939894          0.65020453
          3.95139894          0.62779461
          3.95339894          0.60537918
          3.95539894          0.58300618
          3.95739894          0.56072295
          3.95939894          0.53857595
          3.96139894          0.51661050
          3.96339894          0.49487052
          3.96539894          0.47339827
          3.96739894          0.45223417
          3.96939894          0.43141654
          3.97139894          0.41098147
          3.97339894          0.39096264
          3.97539894          0.37139116
          3.97739894          0.35229548
          3.97939894          0.33370131
          3.98139894          0.31563152
          3.98339894          0.29810614
          3.98539894          0.28114231
          3.98739894          0.26475432
          3.98939894          0.24895360
          3.99139894          0.23374880
          3.99339894          0.21914586
          3.99539894          0.20514808
          3.99739894          0.19175622
          3.99939894          0.17896866
          4.00139894          0.16678145
          4.00339894          0.15518856
          4.00539894          0.14418194
          4.00739894          0.13375169
          4.00939894          0.12388628
          4.01139894          0.11457266
          4.01339894          0.10579642
          4.01539894          0.09754200
          4.01739894          0.08979282
          4.01939894          0.08253146
          4.02139894          0.07573978
          4.02339894          0.06939912
          4.02539894          0.06349042
          4.02739894          0.05799434
          4.02939894          0.05289142
          4.03139894          0.04816217
          4.03339894          0.04378720
          4.03539894          0.03974731
          4.03739894          0.03602359
          4.03939894          0.03259748
          4.04139894          0.02945088
          4.04339894          0.02656617
          4.04539894          0.02392629
          4.04739894          0.02151479
          4.04939894          0.01931583
          4.05139894          0.01731425
          4.05339894          0.01549557
          4.05539894          0.01384601
          4.05739894          0.01235249
          4.05939894          0.01100262
          4.06139894          0.00978475
          4.06339894          0.00868790
          4.06539894          0.00770178
          4.06739894          0.00681676
          4.06939894          0.00602386
          4.07139894          0.00531475
          4.07339894          0.00468166
          4.07539894          0.00411743
          4.07739894          0.00361545
          4.07939894          0.00316962
          4.08139894          0.00277435
          4.08339894          0.00242451
          4.08539894          0.00211541
          4.08739894          0.00184278
          4.08939894          0.00160273
          4.09139894          0.00139173
          4.09339894          0.00120659
          4.09539894          0.00104440
          4.09739894          0.00090258
          4.09939894          0.00077877
          4.10139894          0.00067088
          4.10339894          0.00057701
          4.10539894          0.00049548
          4.10739894          0.00042480
          4.10939894          0.00036361
          4.11139894          0.00031075
          4.11339894          0.00026514
          4.11539894          0.00022587
          4.11739894          0.00019211
          4.11939894          0.00016313
          4.12139894          0.00013830
          4.12339894          0.00011707
          4.12539894          0.00009894
          4.12739894          0.00008348
          4.12939894          0.00007032
          4.13139894          0.00005915
          4.13339894          0.00004967
          4.13539894          0.00004164
          4.13739894          0.00003485
          4.13939894          0.00002913
          4.14139894          0.00002430
          4.14339894          0.00002024
          4.14539894          0.00001684
          4.14739894          0.00001398
          4.14939894          0.00001159
          4.15139894          0.00000959
          4.15339894          0.00000793
          4.15539894          0.00000654
          4.15739894          0.00000539
          4.15939894          0.00000443
          4.16139894          0.00000364
          4.16339894          0.00000298
          4.16539894          0.00000244
          4.16739894          0.00000200
          4.16939894          0.00000163
          4.17139894          0.00000133
          4.17339894          0.00000108
          4.17539894          0.00000088
          4.17739894          0.00000071
          4.17939894          0.00000057
          4.18139894          0.00000046
          4.18339894          0.00000037
          4.18539894          0.00000030
          4.18739894          0.00000024
          4.18939894          0.00000019
          4.19139894          0.00000016
          4.19339894          0.00000013
          4.19539894          0.00000010
          4.19739894          0.00000008
          4.19939894          0.00000006
          4.20139894          0.00000005
          4.20339894          0.00000004
          4.20539894          0.00000003
          4.20739894          0.00000003
          4.20939894          0.00000002
          4.21139894          0.00000002
          4.21339894          0.00000001
          4.21539894          0.00000001
          4.21739894          0.00000001
          4.21939894          0.00000001
          4.22139894          0.00000000
          4.22339894          0.00000000
          4.22539894          0.00000000
          4.22739894          0.00000000
          4.22939894          0.00000000
          4.23139894          0.00000000
          4.23339894          0.00000000
          4.23539894          0.00000000
          4.23739894          0.00000000
          4.23939894          0.00000000
          4.24139894          0.00000000
          4.24339894          0.00000000
          4.24539894          0.00000000
          4.24739894          0.00000000
          4.24939894          0.00000000
          4.25139894          0.00000000
          4.25339894          0.00000000
          4.25539894          0.00000000
          4.25739894          0.00000000
          4.25939894          0.00000000
          4.26139894          0.00000000
          4.26339894          0.00000000
          4.26539894          0.00000000
          4.26739894          0.00000000
          4.26939894          0.00000000
          4.27139894          0.00000000
          4.27339894          0.00000000
          4.27539894          0.00000000
          4.27739894          0.00000000
          4.27939894          0.00000000
          4.28139894          0.00000000
          4.28339894          0.00000000
          4.28539894          0.00000000
          4.28739894          0.00000000
          4.28939894          0.00000000
          4.29139894          0.00000000
          4.29339894          0.00000000
          4.29539894          0.00000000
          4.29739894          0.00000000
          4.29939894          0.00000000
          4.30139894          0.00000000
          4.30339894          0.00000000
          4.30539894          0.00000000
          4.30739894          0.00000000
          4.30939894          0.00000000
          4.31139894          0.00000000
          4.31339894          0.00000000
          4.31539894          0.00000000
          4.31739894          0.00000000
          4.31939894          0.00000000
          4.32139894          0.00000000
          4.32339894          0.00000000
          4.32539894          0.00000000
          4.32739894          0.00000000
          4.32939894          0.00000000
          4.33139894          0.00000000
          4.33339894          0.00000000
          4.33539894          0.00000000
          4.33739894          0.00000000
          4.33939894          0.00000000
          4.34139894          0.00000000
          4.34339894          0.00000000
          4.34539894          0.00000000
          4.34739894          0.00000000
          4.34939894          0.00000000
          4.35139894          0.00000000
          4.35339894          0.00000000
          4.35539894          0.00000000
          4.35739894          0.00000000
          4.35939894          0.00000000
          4.36139894          0.00000000
          4.36339894          0.00000000
          4.36539894          0.00000000
          4.36739894          0.00000000
          4.36939894          0.00000000
          4.37139894          0.00000000
          4.37339894          0.00000000
          4.37539894          0.00000000
          4.37739894          0.00000000
          4.37939894          0.00000000
          4.38139894          0.00000000
          4.38339894          0.00000000
          4.38539894          0.00000000
          4.38739894          0.00000000
          4.38939894          0.00000000
          4.39139894          0.00000000
          4.39339894          0.00000000
          4.39539894          0.00000000
          4.39739894          0.00000000
          4.39939894          0.00000000
          4.40139894          0.00000000
          4.40339894          0.00000000
          4.40539894          0.00000000
          4.40739894          0.00000000
          4.40939894          0.00000000
          4.41139894          0.00000000
          4.41339894          0.00000000
          4.41539894          0.00000000
          4.41739894          0.00000000
          4.41939894          0.00000000
          4.42139894          0.00000000
          4.42339894          0.00000000
          4.42539894          0.00000000
          4.42739894          0.00000000
          4.42939894          0.00000000
          4.43139894          0.00000000
          4.43339894          0.00000000
          4.43539894          0.00000000
          4.43739894          0.00000000
          4.43939894          0.00000000
          4.44139894          0.00000000
          4.44339894          0.00000000
          4.44539894          0.00000000
          4.44739894          0.00000000
          4.44939894          0.00000000
          4.45139894          0.00000000
          4.45339894          0.00000000
          4.45539894          0.00000000
          4.45739894          0.00000000
          4.45939894          0.00000000
          4.46139894          0.00000000
          4.46339894          0.00000000
          4.46539894          0.00000000
          4.46739894          0.00000000
          4.46939894          0.00000000
          4.47139894          0.00000000
          4.47339894          0.00000000
          4.47539894          0.00000000
          4.47739894          0.00000000
          4.47939894          0.00000000
          4.48139894          0.00000000
          4.48339894          0.00000000
          4.48539894          0.00000000
          4.48739894          0.00000000
          4.48939894          0.00000000
          4.49139894          0.00000000
          4.49339894          0.00000000
          4.49539894          0.00000000
          4.49739894          0.00000000
          4.49939894          0.00000000
          4.50139894          0.00000000
          4.50339894          0.00000000
          4.50539894          0.00000000
          4.50739894          0.00000000
          4.50939894          0.00000000
          4.51139894          0.00000000
          4.51339894          0.00000000
          4.51539894          0.00000000
          4.51739894          0.00000000
          4.51939894          0.00000000
          4.52139894          0.00000000
          4.52339894          0.00000000
          4.52539894          0.00000000
          4.52739894          0.00000000
          4.52939894          0.00000000
          4.53139894          0.00000000
          4.53339894          0.00000000
          4.53539894          0.00000000
          4.53739894          0.00000000
          4.53939894          0.00000000
          4.54139894          0.00000000
          4.54339894          0.00000000
          4.54539894          0.00000000
          4.54739894          0.00000000
          4.54939894          0.00000000
          4.55139894          0.00000000
          4.55339894          0.00000000
          4.55539894          0.00000000
          4.55739894          0.00000000
          4.55939894          0.00000000
          4.56139894          0.00000000
          4.56339894          0.00000000
          4.56539894          0.00000000
          4.56739894          0.00000000
          4.56939894          0.00000000
          4.57139894          0.00000000
          4.57339894          0.00000000
          4.57539894          0.00000000
          4.57739894          0.00000000
          4.57939894          0.00000000
          4.58139894          0.00000000
          4.58339894          0.00000000
          4.58539894          0.00000000
          4.58739894          0.00000000
          4.58939894          0.00000000
          4.59139894          0.00000000
          4.59339894          0.00000000
          4.59539894          0.00000000
          4.59739894          0.00000000
          4.59939894          0.00000000
          4.60139894          0.00000000
          4.60339894          0.00000000
          4.60539894          0.00000000
          4.60739894          0.00000000
          4.60939894          0.00000000
          4.61139894          0.00000000
          4.61339894          0.00000000
          4.61539894          0.00000000
          4.61739894          0.00000000
          4.61939894          0.00000000
          4.62139894          0.00000000
          4.62339894          0.00000000
          4.62539894          0.00000000
          4.62739894          0.00000000
          4.62939894          0.00000000
          4.63139894          0.00000000
          4.63339894          0.00000000
          4.63539894          0.00000000
          4.63739894          0.00000000
          4.63939894          0.00000000
          4.64139894          0.00000000
          4.64339894          0.00000000
          4.64539894          0.00000000
          4.64739894          0.00000000
          4.64939894          0.00000000
          4.65139894          0.00000000
          4.65339894          0.00000000
          4.65539894          0.00000000
          4.65739894          0.00000000
          4.65939894          0.00000000
          4.66139894          0.00000000
          4.66339894          0.00000000
          4.66539894          0.00000000
          4.66739894          0.00000000
          4.66939894          0.00000000
          4.67139894          0.00000000
          4.67339894          0.00000000
          4.67539894          0.00000000
          4.67739894          0.00000000
          4.67939894          0.00000000
          4.68139894          0.00000000
          4.68339894          0.00000000
          4.68539894          0.00000000
          4.68739894          0.00000000
          4.68939894          0.00000000
          4.69139894          0.00000000
          4.69339894          0.00000000
          4.69539894          0.00000000
          4.69739894          0.00000000
          4.69939894          0.00000000
          4.70139894          0.00000000
          4.70339894          0.00000000
          4.70539894          0.00000000
          4.70739894          0.00000000
          4.70939894          0.00000000
          4.71139894          0.00000000
          4.71339894          0.00000000
          4.71539894          0.00000000
          4.71739894          0.00000000
          4.71939894          0.00000000
          4.72139894          0.00000000
          4.72339894          0.00000000
          4.72539894          0.00000000
          4.72739894          0.00000000
          4.72939894          0.00000000
          4.73139894          0.00000000
          4.73339894          0.00000000
          4.73539894          0.00000000
          4.73739894          0.00000000
          4.73939894          0.00000000
