# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.990770 eV
#    Energy (eV)      DOS 
         -2.81122998          2.78537550
         -2.80922998          2.74124590
         -2.80722998          2.69351735
         -2.80522998          2.64240326
         -2.80322998          2.58812954
         -2.80122998          2.53093298
         -2.79922998          2.47105953
         -2.79722998          2.40876251
         -2.79522998          2.34430087
         -2.79322998          2.27793742
         -2.79122998          2.20993708
         -2.78922998          2.14056519
         -2.78722998          2.07008582
         -2.78522998          1.99876022
         -2.78322998          1.92684529
         -2.78122998          1.85459215
         -2.77922998          1.78224480
         -2.77722998          1.71003898
         -2.77522998          1.63820098
         -2.77322998          1.56694674
         -2.77122998          1.49648097
         -2.76922998          1.42699642
         -2.76722998          1.35867332
         -2.76522998          1.29167893
         -2.76322998          1.22616716
         -2.76122998          1.16227842
         -2.75922998          1.10013952
         -2.75722998          1.03986366
         -2.75522998          0.98155064
         -2.75322998          0.92528703
         -2.75122998          0.87114654
         -2.74922998          0.81919044
         -2.74722998          0.76946801
         -2.74522998          0.72201711
         -2.74322998          0.67686479
         -2.74122998          0.63402796
         -2.73922998          0.59351401
         -2.73722998          0.55532158
         -2.73522998          0.51944127
         -2.73322998          0.48585632
         -2.73122998          0.45454342
         -2.72922998          0.42547334
         -2.72722998          0.39861169
         -2.72522998          0.37391954
         -2.72322998          0.35135412
         -2.72122998          0.33086935
         -2.71922998          0.31241648
         -2.71722998          0.29594453
         -2.71522998          0.28140084
         -2.71322998          0.26873143
         -2.71122998          0.25788141
         -2.70922998          0.24879525
         -2.70722998          0.24141712
         -2.70522998          0.23569104
         -2.70322998          0.23156108
         -2.70122998          0.22897148
         -2.69922998          0.22786671
         -2.69722998          0.22819151
         -2.69522998          0.22989092
         -2.69322998          0.23291017
         -2.69122998          0.23719467
         -2.68922998          0.24268992
         -2.68722998          0.24934133
         -2.68522998          0.25709416
         -2.68322998          0.26589334
         -2.68122998          0.27568330
         -2.67922998          0.28640789
         -2.67722998          0.29801013
         -2.67522998          0.31043216
         -2.67322998          0.32361503
         -2.67122998          0.33749863
         -2.66922998          0.35202159
         -2.66722998          0.36712118
         -2.66522998          0.38273328
         -2.66322998          0.39879233
         -2.66122998          0.41523140
         -2.65922998          0.43198213
         -2.65722998          0.44897490
         -2.65522998          0.46613888
         -2.65322998          0.48340218
         -2.65122998          0.50069203
         -2.64922998          0.51793497
         -2.64722998          0.53505711
         -2.64522998          0.55198437
         -2.64322998          0.56864279
         -2.64122998          0.58495885
         -2.63922998          0.60085977
         -2.63722998          0.61627394
         -2.63522998          0.63113121
         -2.63322998          0.64536333
         -2.63122998          0.65890430
         -2.62922998          0.67169079
         -2.62722998          0.68366249
         -2.62522998          0.69476252
         -2.62322998          0.70493778
         -2.62122998          0.71413928
         -2.61922998          0.72232255
         -2.61722998          0.72944783
         -2.61522998          0.73548044
         -2.61322998          0.74039100
         -2.61122998          0.74415563
         -2.60922998          0.74675614
         -2.60722998          0.74818016
         -2.60522998          0.74842125
         -2.60322998          0.74747893
         -2.60122998          0.74535873
         -2.59922998          0.74207212
         -2.59722998          0.73763647
         -2.59522998          0.73207492
         -2.59322998          0.72541624
         -2.59122998          0.71769462
         -2.58922998          0.70894945
         -2.58722998          0.69922509
         -2.58522998          0.68857053
         -2.58322998          0.67703909
         -2.58122998          0.66468813
         -2.57922998          0.65157860
         -2.57722998          0.63777476
         -2.57522998          0.62334374
         -2.57322998          0.60835516
         -2.57122998          0.59288073
         -2.56922998          0.57699390
         -2.56722998          0.56076940
         -2.56522998          0.54428294
         -2.56322998          0.52761079
         -2.56122998          0.51082945
         -2.55922998          0.49401532
         -2.55722998          0.47724438
         -2.55522998          0.46059190
         -2.55322998          0.44413220
         -2.55122998          0.42793837
         -2.54922998          0.41208209
         -2.54722998          0.39663343
         -2.54522998          0.38166067
         -2.54322998          0.36723019
         -2.54122998          0.35340635
         -2.53922998          0.34025140
         -2.53722998          0.32782539
         -2.53522998          0.31618614
         -2.53322998          0.30538919
         -2.53122998          0.29548779
         -2.52922998          0.28653287
         -2.52722998          0.27857304
         -2.52522998          0.27165459
         -2.52322998          0.26582151
         -2.52122998          0.26111543
         -2.51922998          0.25757566
         -2.51722998          0.25523915
         -2.51522998          0.25414048
         -2.51322998          0.25431178
         -2.51122998          0.25578273
         -2.50922998          0.25858044
         -2.50722998          0.26272936
         -2.50522998          0.26825120
         -2.50322998          0.27516476
         -2.50122998          0.28348581
         -2.49922998          0.29322689
         -2.49722998          0.30439716
         -2.49522998          0.31700214
         -2.49322998          0.33104355
         -2.49122998          0.34651901
         -2.48922998          0.36342187
         -2.48722998          0.38174091
         -2.48522998          0.40146010
         -2.48322998          0.42255837
         -2.48122998          0.44500937
         -2.47922998          0.46878119
         -2.47722998          0.49383623
         -2.47522998          0.52013095
         -2.47322998          0.54761571
         -2.47122998          0.57623465
         -2.46922998          0.60592560
         -2.46722998          0.63662000
         -2.46522998          0.66824293
         -2.46322998          0.70071308
         -2.46122998          0.73394294
         -2.45922998          0.76783886
         -2.45722998          0.80230130
         -2.45522998          0.83722511
         -2.45322998          0.87249986
         -2.45122998          0.90801021
         -2.44922998          0.94363638
         -2.44722998          0.97925472
         -2.44522998          1.01473822
         -2.44322998          1.04995719
         -2.44122998          1.08477996
         -2.43922998          1.11907361
         -2.43722998          1.15270476
         -2.43522998          1.18554042
         -2.43322998          1.21744884
         -2.43122998          1.24830038
         -2.42922998          1.27796847
         -2.42722998          1.30633049
         -2.42522998          1.33326872
         -2.42322998          1.35867124
         -2.42122998          1.38243283
         -2.41922998          1.40445590
         -2.41722998          1.42465128
         -2.41522998          1.44293909
         -2.41322998          1.45924945
         -2.41122998          1.47352325
         -2.40922998          1.48571274
         -2.40722998          1.49578215
         -2.40522998          1.50370818
         -2.40322998          1.50948041
         -2.40122998          1.51310166
         -2.39922998          1.51458823
         -2.39722998          1.51397005
         -2.39522998          1.51129073
         -2.39322998          1.50660758
         -2.39122998          1.49999142
         -2.38922998          1.49152637
         -2.38722998          1.48130957
         -2.38522998          1.46945073
         -2.38322998          1.45607166
         -2.38122998          1.44130564
         -2.37922998          1.42529683
         -2.37722998          1.40819946
         -2.37522998          1.39017707
         -2.37322998          1.37140160
         -2.37122998          1.35205247
         -2.36922998          1.33231559
         -2.36722998          1.31238231
         -2.36522998          1.29244838
         -2.36322998          1.27271279
         -2.36122998          1.25337667
         -2.35922998          1.23464212
         -2.35722998          1.21671104
         -2.35522998          1.19978395
         -2.35322998          1.18405879
         -2.35122998          1.16972976
         -2.34922998          1.15698614
         -2.34722998          1.14601113
         -2.34522998          1.13698071
         -2.34322998          1.13006255
         -2.34122998          1.12541490
         -2.33922998          1.12318554
         -2.33722998          1.12351079
         -2.33522998          1.12651456
         -2.33322998          1.13230737
         -2.33122998          1.14098557
         -2.32922998          1.15263047
         -2.32722998          1.16730765
         -2.32522998          1.18506623
         -2.32322998          1.20593833
         -2.32122998          1.22993853
         -2.31922998          1.25706340
         -2.31722998          1.28729118
         -2.31522998          1.32058152
         -2.31322998          1.35687531
         -2.31122998          1.39609460
         -2.30922998          1.43814269
         -2.30722998          1.48290423
         -2.30522998          1.53024554
         -2.30322998          1.58001495
         -2.30122998          1.63204330
         -2.29922998          1.68614461
         -2.29722998          1.74211676
         -2.29522998          1.79974236
         -2.29322998          1.85878976
         -2.29122998          1.91901413
         -2.28922998          1.98015863
         -2.28722998          2.04195578
         -2.28522998          2.10412883
         -2.28322998          2.16639331
         -2.28122998          2.22845860
         -2.27922998          2.29002960
         -2.27722998          2.35080852
         -2.27522998          2.41049662
         -2.27322998          2.46879609
         -2.27122998          2.52541188
         -2.26922998          2.58005360
         -2.26722998          2.63243741
         -2.26522998          2.68228786
         -2.26322998          2.72933969
         -2.26122998          2.77333968
         -2.25922998          2.81404829
         -2.25722998          2.85124130
         -2.25522998          2.88471138
         -2.25322998          2.91426946
         -2.25122998          2.93974604
         -2.24922998          2.96099236
         -2.24722998          2.97788138
         -2.24522998          2.99030863
         -2.24322998          2.99819291
         -2.24122998          3.00147675
         -2.23922998          3.00012676
         -2.23722998          2.99413377
         -2.23522998          2.98351274
         -2.23322998          2.96830262
         -2.23122998          2.94856583
         -2.22922998          2.92438777
         -2.22722998          2.89587600
         -2.22522998          2.86315938
         -2.22322998          2.82638694
         -2.22122998          2.78572674
         -2.21922998          2.74136449
         -2.21722998          2.69350215
         -2.21522998          2.64235635
         -2.21322998          2.58815677
         -2.21122998          2.53114452
         -2.20922998          2.47157030
         -2.20722998          2.40969273
         -2.20522998          2.34577653
         -2.20322998          2.28009074
         -2.20122998          2.21290696
         -2.19922998          2.14449768
         -2.19722998          2.07513453
         -2.19522998          2.00508672
         -2.19322998          1.93461949
         -2.19122998          1.86399263
         -2.18922998          1.79345920
         -2.18722998          1.72326417
         -2.18522998          1.65364337
         -2.18322998          1.58482242
         -2.18122998          1.51701581
         -2.17922998          1.45042614
         -2.17722998          1.38524344
         -2.17522998          1.32164461
         -2.17322998          1.25979303
         -2.17122998          1.19983820
         -2.16922998          1.14191557
         -2.16722998          1.08614643
         -2.16522998          1.03263792
         -2.16322998          0.98148311
         -2.16122998          0.93276120
         -2.15922998          0.88653775
         -2.15722998          0.84286501
         -2.15522998          0.80178233
         -2.15322998          0.76331654
         -2.15122998          0.72748249
         -2.14922998          0.69428349
         -2.14722998          0.66371192
         -2.14522998          0.63574974
         -2.14322998          0.61036908
         -2.14122998          0.58753283
         -2.13922998          0.56719520
         -2.13722998          0.54930231
         -2.13522998          0.53379277
         -2.13322998          0.52059822
         -2.13122998          0.50964392
         -2.12922998          0.50084922
         -2.12722998          0.49412815
         -2.12522998          0.48938985
         -2.12322998          0.48653910
         -2.12122998          0.48547680
         -2.11922998          0.48610036
         -2.11722998          0.48830418
         -2.11522998          0.49198007
         -2.11322998          0.49701766
         -2.11122998          0.50330478
         -2.10922998          0.51072788
         -2.10722998          0.51917238
         -2.10522998          0.52852310
         -2.10322998          0.53866459
         -2.10122998          0.54948153
         -2.09922998          0.56085912
         -2.09722998          0.57268339
         -2.09522998          0.58484168
         -2.09322998          0.59722289
         -2.09122998          0.60971797
         -2.08922998          0.62222023
         -2.08722998          0.63462571
         -2.08522998          0.64683358
         -2.08322998          0.65874651
         -2.08122998          0.67027098
         -2.07922998          0.68131768
         -2.07722998          0.69180182
         -2.07522998          0.70164347
         -2.07322998          0.71076785
         -2.07122998          0.71910562
         -2.06922998          0.72659315
         -2.06722998          0.73317276
         -2.06522998          0.73879291
         -2.06322998          0.74340839
         -2.06122998          0.74698047
         -2.05922998          0.74947697
         -2.05722998          0.75087238
         -2.05522998          0.75114786
         -2.05322998          0.75029124
         -2.05122998          0.74829696
         -2.04922998          0.74516597
         -2.04722998          0.74090562
         -2.04522998          0.73552948
         -2.04322998          0.72905711
         -2.04122998          0.72151383
         -2.03922998          0.71293042
         -2.03722998          0.70334281
         -2.03522998          0.69279171
         -2.03322998          0.68132227
         -2.03122998          0.66898365
         -2.02922998          0.65582860
         -2.02722998          0.64191303
         -2.02522998          0.62729558
         -2.02322998          0.61203710
         -2.02122998          0.59620027
         -2.01922998          0.57984907
         -2.01722998          0.56304835
         -2.01522998          0.54586339
         -2.01322998          0.52835942
         -2.01122998          0.51060125
         -2.00922998          0.49265281
         -2.00722998          0.47457683
         -2.00522998          0.45643442
         -2.00322998          0.43828476
         -2.00122998          0.42018481
         -1.99922998          0.40218901
         -1.99722998          0.38434906
         -1.99522998          0.36671369
         -1.99322998          0.34932852
         -1.99122998          0.33223587
         -1.98922998          0.31547465
         -1.98722998          0.29908034
         -1.98522998          0.28308488
         -1.98322998          0.26751666
         -1.98122998          0.25240057
         -1.97922998          0.23775800
         -1.97722998          0.22360691
         -1.97522998          0.20996194
         -1.97322998          0.19683448
         -1.97122998          0.18423282
         -1.96922998          0.17216230
         -1.96722998          0.16062543
         -1.96522998          0.14962211
         -1.96322998          0.13914975
         -1.96122998          0.12920349
         -1.95922998          0.11977640
         -1.95722998          0.11085964
         -1.95522998          0.10244265
         -1.95322998          0.09451339
         -1.95122998          0.08705846
         -1.94922998          0.08006336
         -1.94722998          0.07351261
         -1.94522998          0.06738993
         -1.94322998          0.06167842
         -1.94122998          0.05636074
         -1.93922998          0.05141920
         -1.93722998          0.04683592
         -1.93522998          0.04259297
         -1.93322998          0.03867248
         -1.93122998          0.03505671
         -1.92922998          0.03172821
         -1.92722998          0.02866982
         -1.92522998          0.02586483
         -1.92322998          0.02329697
         -1.92122998          0.02095049
         -1.91922998          0.01881024
         -1.91722998          0.01686163
         -1.91522998          0.01509071
         -1.91322998          0.01348420
         -1.91122998          0.01202945
         -1.90922998          0.01071449
         -1.90722998          0.00952802
         -1.90522998          0.00845938
         -1.90322998          0.00749859
         -1.90122998          0.00663630
         -1.89922998          0.00586378
         -1.89722998          0.00517290
         -1.89522998          0.00455613
         -1.89322998          0.00400648
         -1.89122998          0.00351751
         -1.88922998          0.00308327
         -1.88722998          0.00269832
         -1.88522998          0.00235766
         -1.88322998          0.00205672
         -1.88122998          0.00179131
         -1.87922998          0.00155767
         -1.87722998          0.00135233
         -1.87522998          0.00117218
         -1.87322998          0.00101441
         -1.87122998          0.00087647
         -1.86922998          0.00075608
         -1.86722998          0.00065118
         -1.86522998          0.00055994
         -1.86322998          0.00048071
         -1.86122998          0.00041203
         -1.85922998          0.00035260
         -1.85722998          0.00030126
         -1.85522998          0.00025699
         -1.85322998          0.00021887
         -1.85122998          0.00018610
         -1.84922998          0.00015799
         -1.84722998          0.00013391
         -1.84522998          0.00011332
         -1.84322998          0.00009574
         -1.84122998          0.00008076
         -1.83922998          0.00006802
         -1.83722998          0.00005719
         -1.83522998          0.00004801
         -1.83322998          0.00004024
         -1.83122998          0.00003367
         -1.82922998          0.00002813
         -1.82722998          0.00002347
         -1.82522998          0.00001954
         -1.82322998          0.00001625
         -1.82122998          0.00001349
         -1.81922998          0.00001118
         -1.81722998          0.00000925
         -1.81522998          0.00000764
         -1.81322998          0.00000630
         -1.81122998          0.00000519
         -1.80922998          0.00000427
         -1.80722998          0.00000350
         -1.80522998          0.00000287
         -1.80322998          0.00000235
         -1.80122998          0.00000192
         -1.79922998          0.00000157
         -1.79722998          0.00000128
         -1.79522998          0.00000104
         -1.79322998          0.00000084
         -1.79122998          0.00000068
         -1.78922998          0.00000055
         -1.78722998          0.00000045
         -1.78522998          0.00000036
         -1.78322998          0.00000029
         -1.78122998          0.00000023
         -1.77922998          0.00000019
         -1.77722998          0.00000015
         -1.77522998          0.00000012
         -1.77322998          0.00000010
         -1.77122998          0.00000008
         -1.76922998          0.00000006
         -1.76722998          0.00000005
         -1.76522998          0.00000004
         -1.76322998          0.00000003
         -1.76122998          0.00000002
         -1.75922998          0.00000002
         -1.75722998          0.00000001
         -1.75522998          0.00000001
         -1.75322998          0.00000001
         -1.75122998          0.00000001
         -1.74922998          0.00000001
         -1.74722998          0.00000000
         -1.74522998          0.00000000
         -1.74322998          0.00000000
         -1.74122998          0.00000000
         -1.73922998          0.00000000
         -1.73722998          0.00000000
         -1.73522998          0.00000000
         -1.73322998          0.00000000
         -1.73122998          0.00000000
         -1.72922998          0.00000000
         -1.72722998          0.00000000
         -1.72522998          0.00000000
         -1.72322998          0.00000000
         -1.72122998          0.00000000
         -1.71922998          0.00000000
         -1.71722998          0.00000000
         -1.71522998          0.00000000
         -1.71322998          0.00000000
         -1.71122998          0.00000000
         -1.70922998          0.00000000
         -1.70722998          0.00000000
         -1.70522998          0.00000000
         -1.70322998          0.00000000
         -1.70122998          0.00000000
         -1.69922998          0.00000000
         -1.69722998          0.00000000
         -1.69522998          0.00000000
         -1.69322998          0.00000000
         -1.69122998          0.00000000
         -1.68922998          0.00000000
         -1.68722998          0.00000000
         -1.68522998          0.00000000
         -1.68322998          0.00000000
         -1.68122998          0.00000000
         -1.67922998          0.00000000
         -1.67722998          0.00000000
         -1.67522998          0.00000000
         -1.67322998          0.00000000
         -1.67122998          0.00000000
         -1.66922998          0.00000000
         -1.66722998          0.00000000
         -1.66522998          0.00000000
         -1.66322998          0.00000000
         -1.66122998          0.00000000
         -1.65922998          0.00000000
         -1.65722998          0.00000000
         -1.65522998          0.00000000
         -1.65322998          0.00000000
         -1.65122998          0.00000000
         -1.64922998          0.00000000
         -1.64722998          0.00000000
         -1.64522998          0.00000000
         -1.64322998          0.00000000
         -1.64122998          0.00000000
         -1.63922998          0.00000000
         -1.63722998          0.00000000
         -1.63522998          0.00000000
         -1.63322998          0.00000000
         -1.63122998          0.00000000
         -1.62922998          0.00000000
         -1.62722998          0.00000000
         -1.62522998          0.00000000
         -1.62322998          0.00000000
         -1.62122998          0.00000000
         -1.61922998          0.00000000
         -1.61722998          0.00000000
         -1.61522998          0.00000000
         -1.61322998          0.00000000
         -1.61122998          0.00000000
         -1.60922998          0.00000000
         -1.60722998          0.00000000
         -1.60522998          0.00000000
         -1.60322998          0.00000000
         -1.60122998          0.00000000
         -1.59922998          0.00000000
         -1.59722998          0.00000000
         -1.59522998          0.00000000
         -1.59322998          0.00000000
         -1.59122998          0.00000000
         -1.58922998          0.00000000
         -1.58722998          0.00000000
         -1.58522998          0.00000000
         -1.58322998          0.00000000
         -1.58122998          0.00000000
         -1.57922998          0.00000000
         -1.57722998          0.00000000
         -1.57522998          0.00000000
         -1.57322998          0.00000000
         -1.57122998          0.00000000
         -1.56922998          0.00000000
         -1.56722998          0.00000000
         -1.56522998          0.00000001
         -1.56322998          0.00000001
         -1.56122998          0.00000001
         -1.55922998          0.00000001
         -1.55722998          0.00000002
         -1.55522998          0.00000002
         -1.55322998          0.00000003
         -1.55122998          0.00000003
         -1.54922998          0.00000004
         -1.54722998          0.00000005
         -1.54522998          0.00000007
         -1.54322998          0.00000008
         -1.54122998          0.00000011
         -1.53922998          0.00000013
         -1.53722998          0.00000017
         -1.53522998          0.00000021
         -1.53322998          0.00000026
         -1.53122998          0.00000033
         -1.52922998          0.00000041
         -1.52722998          0.00000051
         -1.52522998          0.00000063
         -1.52322998          0.00000079
         -1.52122998          0.00000098
         -1.51922998          0.00000121
         -1.51722998          0.00000149
         -1.51522998          0.00000184
         -1.51322998          0.00000226
         -1.51122998          0.00000278
         -1.50922998          0.00000341
         -1.50722998          0.00000418
         -1.50522998          0.00000512
         -1.50322998          0.00000625
         -1.50122998          0.00000762
         -1.49922998          0.00000927
         -1.49722998          0.00001127
         -1.49522998          0.00001368
         -1.49322998          0.00001657
         -1.49122998          0.00002004
         -1.48922998          0.00002421
         -1.48722998          0.00002919
         -1.48522998          0.00003513
         -1.48322998          0.00004223
         -1.48122998          0.00005067
         -1.47922998          0.00006070
         -1.47722998          0.00007261
         -1.47522998          0.00008671
         -1.47322998          0.00010339
         -1.47122998          0.00012307
         -1.46922998          0.00014627
         -1.46722998          0.00017356
         -1.46522998          0.00020562
         -1.46322998          0.00024321
         -1.46122998          0.00028720
         -1.45922998          0.00033862
         -1.45722998          0.00039860
         -1.45522998          0.00046846
         -1.45322998          0.00054968
         -1.45122998          0.00064395
         -1.44922998          0.00075318
         -1.44722998          0.00087954
         -1.44522998          0.00102545
         -1.44322998          0.00119365
         -1.44122998          0.00138722
         -1.43922998          0.00160960
         -1.43722998          0.00186465
         -1.43522998          0.00215666
         -1.43322998          0.00249041
         -1.43122998          0.00287121
         -1.42922998          0.00330494
         -1.42722998          0.00379812
         -1.42522998          0.00435791
         -1.42322998          0.00499221
         -1.42122998          0.00570969
         -1.41922998          0.00651985
         -1.41722998          0.00743307
         -1.41522998          0.00846065
         -1.41322998          0.00961488
         -1.41122998          0.01090912
         -1.40922998          0.01235778
         -1.40722998          0.01397643
         -1.40522998          0.01578183
         -1.40322998          0.01779195
         -1.40122998          0.02002603
         -1.39922998          0.02250460
         -1.39722998          0.02524950
         -1.39522998          0.02828392
         -1.39322998          0.03163235
         -1.39122998          0.03532063
         -1.38922998          0.03937591
         -1.38722998          0.04382661
         -1.38522998          0.04870239
         -1.38322998          0.05403408
         -1.38122998          0.05985362
         -1.37922998          0.06619395
         -1.37722998          0.07308887
         -1.37522998          0.08057296
         -1.37322998          0.08868140
         -1.37122998          0.09744979
         -1.36922998          0.10691395
         -1.36722998          0.11710974
         -1.36522998          0.12807277
         -1.36322998          0.13983816
         -1.36122998          0.15244028
         -1.35922998          0.16591243
         -1.35722998          0.18028652
         -1.35522998          0.19559273
         -1.35322998          0.21185918
         -1.35122998          0.22911157
         -1.34922998          0.24737277
         -1.34722998          0.26666246
         -1.34522998          0.28699678
         -1.34322998          0.30838788
         -1.34122998          0.33084358
         -1.33922998          0.35436699
         -1.33722998          0.37895613
         -1.33522998          0.40460362
         -1.33322998          0.43129629
         -1.33122998          0.45901493
         -1.32922998          0.48773401
         -1.32722998          0.51742143
         -1.32522998          0.54803830
         -1.32322998          0.57953885
         -1.32122998          0.61187024
         -1.31922998          0.64497257
         -1.31722998          0.67877884
         -1.31522998          0.71321502
         -1.31322998          0.74820017
         -1.31122998          0.78364662
         -1.30922998          0.81946019
         -1.30722998          0.85554054
         -1.30522998          0.89178151
         -1.30322998          0.92807157
         -1.30122998          0.96429433
         -1.29922998          1.00032908
         -1.29722998          1.03605142
         -1.29522998          1.07133394
         -1.29322998          1.10604692
         -1.29122998          1.14005913
         -1.28922998          1.17323860
         -1.28722998          1.20545344
         -1.28522998          1.23657277
         -1.28322998          1.26646750
         -1.28122998          1.29501131
         -1.27922998          1.32208143
         -1.27722998          1.34755962
         -1.27522998          1.37133294
         -1.27322998          1.39329464
         -1.27122998          1.41334491
         -1.26922998          1.43139168
         -1.26722998          1.44735129
         -1.26522998          1.46114917
         -1.26322998          1.47272038
         -1.26122998          1.48201013
         -1.25922998          1.48897424
         -1.25722998          1.49357947
         -1.25522998          1.49580376
         -1.25322998          1.49563646
         -1.25122998          1.49307836
         -1.24922998          1.48814174
         -1.24722998          1.48085021
         -1.24522998          1.47123857
         -1.24322998          1.45935250
         -1.24122998          1.44524824
         -1.23922998          1.42899210
         -1.23722998          1.41065998
         -1.23522998          1.39033673
         -1.23322998          1.36811557
         -1.23122998          1.34409731
         -1.22922998          1.31838962
         -1.22722998          1.29110622
         -1.22522998          1.26236606
         -1.22322998          1.23229244
         -1.22122998          1.20101213
         -1.21922998          1.16865451
         -1.21722998          1.13535067
         -1.21522998          1.10123255
         -1.21322998          1.06643207
         -1.21122998          1.03108030
         -1.20922998          0.99530668
         -1.20722998          0.95923824
         -1.20522998          0.92299891
         -1.20322998          0.88670882
         -1.20122998          0.85048372
         -1.19922998          0.81443441
         -1.19722998          0.77866627
         -1.19522998          0.74327881
         -1.19322998          0.70836529
         -1.19122998          0.67401247
         -1.18922998          0.64030034
         -1.18722998          0.60730193
         -1.18522998          0.57508327
         -1.18322998          0.54370326
         -1.18122998          0.51321375
         -1.17922998          0.48365954
         -1.17722998          0.45507856
         -1.17522998          0.42750198
         -1.17322998          0.40095443
         -1.17122998          0.37545427
         -1.16922998          0.35101381
         -1.16722998          0.32763969
         -1.16522998          0.30533314
         -1.16322998          0.28409037
         -1.16122998          0.26390294
         -1.15922998          0.24475810
         -1.15722998          0.22663921
         -1.15522998          0.20952612
         -1.15322998          0.19339553
         -1.15122998          0.17822139
         -1.14922998          0.16397527
         -1.14722998          0.15062672
         -1.14522998          0.13814362
         -1.14322998          0.12649250
         -1.14122998          0.11563887
         -1.13922998          0.10554753
         -1.13722998          0.09618280
         -1.13522998          0.08750883
         -1.13322998          0.07948982
         -1.13122998          0.07209021
         -1.12922998          0.06527489
         -1.12722998          0.05900940
         -1.12522998          0.05326003
         -1.12322998          0.04799397
         -1.12122998          0.04317945
         -1.11922998          0.03878580
         -1.11722998          0.03478351
         -1.11522998          0.03114435
         -1.11322998          0.02784135
         -1.11122998          0.02484886
         -1.10922998          0.02214255
         -1.10722998          0.01969945
         -1.10522998          0.01749789
         -1.10322998          0.01551752
         -1.10122998          0.01373928
         -1.09922998          0.01214538
         -1.09722998          0.01071922
         -1.09522998          0.00944540
         -1.09322998          0.00830965
         -1.09122998          0.00729878
         -1.08922998          0.00640063
         -1.08722998          0.00560403
         -1.08522998          0.00489873
         -1.08322998          0.00427535
         -1.08122998          0.00372533
         -1.07922998          0.00324088
         -1.07722998          0.00281492
         -1.07522998          0.00244104
         -1.07322998          0.00211343
         -1.07122998          0.00182687
         -1.06922998          0.00157664
         -1.06722998          0.00135850
         -1.06522998          0.00116868
         -1.06322998          0.00100377
         -1.06122998          0.00086075
         -1.05922998          0.00073693
         -1.05722998          0.00062992
         -1.05522998          0.00053758
         -1.05322998          0.00045805
         -1.05122998          0.00038965
         -1.04922998          0.00033094
         -1.04722998          0.00028063
         -1.04522998          0.00023759
         -1.04322998          0.00020082
         -1.04122998          0.00016948
         -1.03922998          0.00014280
         -1.03722998          0.00012012
         -1.03522998          0.00010089
         -1.03322998          0.00008460
         -1.03122998          0.00007083
         -1.02922998          0.00005921
         -1.02722998          0.00004942
         -1.02522998          0.00004118
         -1.02322998          0.00003426
         -1.02122998          0.00002847
         -1.01922998          0.00002362
         -1.01722998          0.00001957
         -1.01522998          0.00001620
         -1.01322998          0.00001340
         -1.01122998          0.00001107
         -1.00922998          0.00000916
         -1.00722998          0.00000758
         -1.00522998          0.00000629
         -1.00322998          0.00000524
         -1.00122998          0.00000439
         -0.99922998          0.00000373
         -0.99722998          0.00000321
         -0.99522998          0.00000283
         -0.99322998          0.00000257
         -0.99122998          0.00000242
         -0.98922998          0.00000237
         -0.98722998          0.00000243
         -0.98522998          0.00000260
         -0.98322998          0.00000287
         -0.98122998          0.00000327
         -0.97922998          0.00000380
         -0.97722998          0.00000449
         -0.97522998          0.00000535
         -0.97322998          0.00000643
         -0.97122998          0.00000775
         -0.96922998          0.00000937
         -0.96722998          0.00001134
         -0.96522998          0.00001371
         -0.96322998          0.00001658
         -0.96122998          0.00002003
         -0.95922998          0.00002417
         -0.95722998          0.00002912
         -0.95522998          0.00003504
         -0.95322998          0.00004211
         -0.95122998          0.00005052
         -0.94922998          0.00006052
         -0.94722998          0.00007239
         -0.94522998          0.00008645
         -0.94322998          0.00010307
         -0.94122998          0.00012270
         -0.93922998          0.00014583
         -0.93722998          0.00017304
         -0.93522998          0.00020501
         -0.93322998          0.00024249
         -0.93122998          0.00028636
         -0.92922998          0.00033764
         -0.92722998          0.00039746
         -0.92522998          0.00046713
         -0.92322998          0.00054813
         -0.92122998          0.00064215
         -0.91922998          0.00075110
         -0.91722998          0.00087713
         -0.91522998          0.00102267
         -0.91322998          0.00119045
         -0.91122998          0.00138354
         -0.90922998          0.00160538
         -0.90722998          0.00185982
         -0.90522998          0.00215113
         -0.90322998          0.00248409
         -0.90122998          0.00286401
         -0.89922998          0.00329675
         -0.89722998          0.00378881
         -0.89522998          0.00434736
         -0.89322998          0.00498026
         -0.89122998          0.00569619
         -0.88922998          0.00650462
         -0.88722998          0.00741591
         -0.88522998          0.00844136
         -0.88322998          0.00959324
         -0.88122998          0.01088487
         -0.87922998          0.01233066
         -0.87722998          0.01394616
         -0.87522998          0.01574810
         -0.87322998          0.01775443
         -0.87122998          0.01998436
         -0.86922998          0.02245842
         -0.86722998          0.02519841
         -0.86522998          0.02822748
         -0.86322998          0.03157013
         -0.86122998          0.03525216
         -0.85922998          0.03930069
         -0.85722998          0.04374413
         -0.85522998          0.04861212
         -0.85322998          0.05393547
         -0.85122998          0.05974609
         -0.84922998          0.06607690
         -0.84722998          0.07296170
         -0.84522998          0.08043506
         -0.84322998          0.08853214
         -0.84122998          0.09728853
         -0.83922998          0.10674007
         -0.83722998          0.11692260
         -0.83522998          0.12787174
         -0.83322998          0.13962263
         -0.83122998          0.15220966
         -0.82922998          0.16566613
         -0.82722998          0.18002399
         -0.82522998          0.19531346
         -0.82322998          0.21156270
